rtls_interval_id,asset_id,asset_type,start_time,end_time,location_id,location_name,location_code,duration_sec
RTLS_00057,Medicatiekar geel,equipment,2025-03-19 08:10:00.000000000,2025-03-19 08:13:00.000000000,ROOM_103,B2.78 1-bedskamer,2.78,180.0
RTLS_00041,EUREKA-VPL-004,nurse,2025-03-19 08:10:12.574169627,2025-03-19 08:14:20.803057448,NS_B,B2.71.01 Dienstplaats,2.71.01,248.228887
RTLS_00029,EUREKA-VPL-003,nurse,2025-03-19 08:10:13.854174960,2025-03-19 08:10:16.083585543,STORE_B,B2.59 Berging,2.59,2.22941
RTLS_00253,Voedingspomp 5,equipment,2025-03-19 08:10:15.000000000,2025-03-19 08:10:21.000000000,UTIL_A,B2.63 Utility,2.63,6.0
RTLS_00054,Medicatiekar groen,equipment,2025-03-19 08:10:56.340934744,2025-03-19 08:12:11.296034579,ROOM_114,B2.85 2-bedskamer,2.85,74.955099
RTLS_00133,Bladderscan,equipment,2025-03-19 08:11:00.000000000,2025-03-19 08:11:37.000000000,UTIL_A,B2.63 Utility,2.63,37.0
RTLS_00227,Voedingspomp 3,equipment,2025-03-19 08:11:09.000000000,2025-03-19 08:11:14.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_00254,Voedingspomp 5,equipment,2025-03-19 08:11:13.000000000,2025-03-19 08:11:18.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_00079,Infuuspomp 2,equipment,2025-03-19 08:11:18.000000000,2025-03-19 08:11:32.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_00241,Voedingspomp 4,equipment,2025-03-19 08:11:25.000000000,2025-03-19 08:11:51.000000000,UTIL_B,B2.75 Utility,2.75,26.0
RTLS_00091,Infuuspomp 3,equipment,2025-03-19 08:12:04.000000000,2025-03-19 08:12:23.000000000,UTIL_B,B2.75 Utility,2.75,19.0
RTLS_00119,Spuitaandrijver,equipment,2025-03-19 08:12:23.000000000,2025-03-19 08:12:57.000000000,UTIL_B,B2.75 Utility,2.75,34.0
RTLS_00180,Toiletstoel 2,equipment,2025-03-19 08:12:28.000000000,2025-03-19 08:12:59.000000000,UTIL_B,B2.75 Utility,2.75,31.0
RTLS_00193,Toiletstoel 3,equipment,2025-03-19 08:12:29.000000000,2025-03-19 08:12:41.000000000,STORAGE,B2.61 Opslag,2.61,12.0
RTLS_00228,Voedingspomp 3,equipment,2025-03-19 08:12:42.000000000,2025-03-19 08:13:01.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_00103,Infuuspomp 4,equipment,2025-03-19 08:13:04.000000000,2025-03-19 08:13:28.000000000,UTIL_B,B2.75 Utility,2.75,24.0
RTLS_00255,Voedingspomp 5,equipment,2025-03-19 08:13:10.000000000,2025-03-19 08:13:16.000000000,UTIL_A,B2.63 Utility,2.63,6.0
RTLS_00205,Voedingspomp 1,equipment,2025-03-19 08:13:45.000000000,2025-03-19 08:13:58.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_00157,Glucosemeter 2,equipment,2025-03-19 08:13:51.000000000,2025-03-19 08:14:11.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,20.0
RTLS_00169,Toiletstoel 1,equipment,2025-03-19 08:13:53.000000000,2025-03-19 08:14:28.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00144,Glucosemeter 1,equipment,2025-03-19 08:14:06.000000000,2025-03-19 08:14:19.000000000,NS_A,B2.71 Open wacht,2.71,13.0
RTLS_00066,Infuuspomp 1,equipment,2025-03-19 08:14:22.000000000,2025-03-19 08:14:27.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_00134,Bladderscan,equipment,2025-03-19 08:14:36.000000000,2025-03-19 08:15:07.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_00013,EUREKA-VPL-002,nurse,2025-03-19 08:15:00.000000000,2025-03-19 08:15:23.656560582,NS_B,B2.71.01 Dienstplaats,2.71.01,23.65656
RTLS_00007,EUREKA-VPL-001,nurse,2025-03-19 08:15:12.701118927,2025-03-19 08:15:19.043670744,ROOM_116,B2.56 2-bedskamer,2.56,6.342551
RTLS_00008,EUREKA-VPL-001,nurse,2025-03-19 08:15:19.043670744,2025-03-19 08:15:42.144011579,ROOM_115,B2.58 2-bedskamer,2.58,23.10034
RTLS_00120,Spuitaandrijver,equipment,2025-03-19 08:15:22.000000000,2025-03-19 08:15:34.000000000,UTIL_B,B2.75 Utility,2.75,12.0
RTLS_00014,EUREKA-VPL-002,nurse,2025-03-19 08:15:23.656560582,2025-03-19 08:15:44.746721732,ROOM_107,B2.64 2-bedskamer,2.64,21.090161
RTLS_00104,Infuuspomp 4,equipment,2025-03-19 08:15:24.000000000,2025-03-19 08:15:34.000000000,UTIL_B,B2.75 Utility,2.75,10.0
RTLS_00216,Voedingspomp 2,equipment,2025-03-19 08:15:41.000000000,2025-03-19 08:16:06.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_00009,EUREKA-VPL-001,nurse,2025-03-19 08:15:42.144011579,2025-03-19 08:15:49.871762921,UTIL_A,B2.63 Utility,2.63,7.727751
RTLS_00015,EUREKA-VPL-002,nurse,2025-03-19 08:15:44.746721732,2025-03-19 08:15:57.895660036,NS_B,B2.71.01 Dienstplaats,2.71.01,13.148938
RTLS_00010,EUREKA-VPL-001,nurse,2025-03-19 08:15:49.871762921,2025-03-19 08:16:17.573046208,NS_B,B2.71.01 Dienstplaats,2.71.01,27.701283
RTLS_00016,EUREKA-VPL-002,nurse,2025-03-19 08:15:57.895660036,2025-03-19 08:16:02.585346617,ROOM_113,B2.84 1-bedskamer,2.84,4.689686
RTLS_00017,EUREKA-VPL-002,nurse,2025-03-19 08:16:02.585346617,2025-03-19 08:16:56.275349393,ROOM_115,B2.58 2-bedskamer,2.58,53.690002
RTLS_00170,Toiletstoel 1,equipment,2025-03-19 08:16:11.000000000,2025-03-19 08:16:47.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_00011,EUREKA-VPL-001,nurse,2025-03-19 08:16:17.573046208,2025-03-19 08:16:59.273711563,ROOM_110,B2.79 2-bedskamer,2.79,41.700665
RTLS_00092,Infuuspomp 3,equipment,2025-03-19 08:16:46.000000000,2025-03-19 08:16:59.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_00145,Glucosemeter 1,equipment,2025-03-19 08:16:56.000000000,2025-03-19 08:17:03.000000000,NS_A,B2.71 Open wacht,2.71,7.0
RTLS_00018,EUREKA-VPL-002,nurse,2025-03-19 08:16:56.275349393,2025-03-19 08:17:30.776223496,ROOM_116,B2.56 2-bedskamer,2.56,34.500874
RTLS_00194,Toiletstoel 3,equipment,2025-03-19 08:17:32.000000000,2025-03-19 08:17:41.000000000,STORAGE,B2.61 Opslag,2.61,9.0
RTLS_00080,Infuuspomp 2,equipment,2025-03-19 08:17:56.000000000,2025-03-19 08:18:09.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_00058,EUREKA-VPL-002,nurse,2025-03-19 08:18:00.000000000,2025-03-19 08:23:00.000000000,ROOM_106,B2.62 2-bedskamer,2.62,300.0
RTLS_00121,Spuitaandrijver,equipment,2025-03-19 08:18:04.000000000,2025-03-19 08:18:30.000000000,UTIL_B,B2.75 Utility,2.75,26.0
RTLS_00105,Infuuspomp 4,equipment,2025-03-19 08:18:18.000000000,2025-03-19 08:18:42.000000000,UTIL_B,B2.75 Utility,2.75,24.0
RTLS_00229,Voedingspomp 3,equipment,2025-03-19 08:18:42.000000000,2025-03-19 08:19:14.000000000,UTIL_A,B2.63 Utility,2.63,32.0
RTLS_00146,Glucosemeter 1,equipment,2025-03-19 08:18:49.000000000,2025-03-19 08:19:08.000000000,NS_A,B2.71 Open wacht,2.71,19.0
RTLS_00067,Infuuspomp 1,equipment,2025-03-19 08:19:17.000000000,2025-03-19 08:19:40.000000000,UTIL_A,B2.63 Utility,2.63,23.0
RTLS_00242,Voedingspomp 4,equipment,2025-03-19 08:19:23.000000000,2025-03-19 08:19:28.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_00256,Voedingspomp 5,equipment,2025-03-19 08:19:36.000000000,2025-03-19 08:20:00.000000000,UTIL_A,B2.63 Utility,2.63,24.0
RTLS_00093,Infuuspomp 3,equipment,2025-03-19 08:19:37.000000000,2025-03-19 08:19:49.000000000,UTIL_B,B2.75 Utility,2.75,12.0
RTLS_00135,Bladderscan,equipment,2025-03-19 08:19:50.000000000,2025-03-19 08:20:20.000000000,UTIL_A,B2.63 Utility,2.63,30.0
RTLS_00181,Toiletstoel 2,equipment,2025-03-19 08:20:04.000000000,2025-03-19 08:20:40.000000000,UTIL_B,B2.75 Utility,2.75,36.0
RTLS_00206,Voedingspomp 1,equipment,2025-03-19 08:20:08.000000000,2025-03-19 08:20:25.000000000,UTIL_A,B2.63 Utility,2.63,17.0
RTLS_00217,Voedingspomp 2,equipment,2025-03-19 08:20:09.000000000,2025-03-19 08:20:18.000000000,UTIL_B,B2.75 Utility,2.75,9.0
RTLS_00158,Glucosemeter 2,equipment,2025-03-19 08:20:11.000000000,2025-03-19 08:20:26.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,15.0
RTLS_00106,Infuuspomp 4,equipment,2025-03-19 08:20:33.000000000,2025-03-19 08:20:53.000000000,UTIL_B,B2.75 Utility,2.75,20.0
RTLS_00068,Infuuspomp 1,equipment,2025-03-19 08:21:29.000000000,2025-03-19 08:21:54.000000000,UTIL_A,B2.63 Utility,2.63,25.0
RTLS_00171,Toiletstoel 1,equipment,2025-03-19 08:21:44.000000000,2025-03-19 08:22:09.000000000,UTIL_A,B2.63 Utility,2.63,25.0
RTLS_00182,Toiletstoel 2,equipment,2025-03-19 08:22:06.000000000,2025-03-19 08:22:19.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_00107,Infuuspomp 4,equipment,2025-03-19 08:22:29.000000000,2025-03-19 08:22:51.000000000,UTIL_B,B2.75 Utility,2.75,22.0
RTLS_00230,Voedingspomp 3,equipment,2025-03-19 08:22:57.000000000,2025-03-19 08:23:11.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_00059,EUREKA-VPL-003,nurse,2025-03-19 08:23:00.000000000,2025-03-19 08:25:00.000000000,UTIL_A,B2.63 Utility,2.63,120.0
RTLS_00147,Glucosemeter 1,equipment,2025-03-19 08:23:10.000000000,2025-03-19 08:23:20.000000000,NS_A,B2.71 Open wacht,2.71,10.0
RTLS_00122,Spuitaandrijver,equipment,2025-03-19 08:23:10.000000000,2025-03-19 08:23:46.000000000,UTIL_B,B2.75 Utility,2.75,36.0
RTLS_00172,Toiletstoel 1,equipment,2025-03-19 08:23:37.000000000,2025-03-19 08:24:02.000000000,UTIL_A,B2.63 Utility,2.63,25.0
RTLS_00218,Voedingspomp 2,equipment,2025-03-19 08:23:39.000000000,2025-03-19 08:24:05.000000000,UTIL_B,B2.75 Utility,2.75,26.0
RTLS_00108,Infuuspomp 4,equipment,2025-03-19 08:23:49.000000000,2025-03-19 08:24:17.000000000,UTIL_B,B2.75 Utility,2.75,28.0
RTLS_00081,Infuuspomp 2,equipment,2025-03-19 08:24:20.000000000,2025-03-19 08:24:40.000000000,UTIL_A,B2.63 Utility,2.63,20.0
RTLS_00159,Glucosemeter 2,equipment,2025-03-19 08:24:21.000000000,2025-03-19 08:24:43.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,22.0
RTLS_00243,Voedingspomp 4,equipment,2025-03-19 08:24:46.000000000,2025-03-19 08:24:55.000000000,UTIL_B,B2.75 Utility,2.75,9.0
RTLS_00195,Toiletstoel 3,equipment,2025-03-19 08:24:46.000000000,2025-03-19 08:25:18.000000000,STORAGE,B2.61 Opslag,2.61,32.0
RTLS_00207,Voedingspomp 1,equipment,2025-03-19 08:24:49.000000000,2025-03-19 08:25:04.000000000,UTIL_A,B2.63 Utility,2.63,15.0
RTLS_00136,Bladderscan,equipment,2025-03-19 08:25:23.000000000,2025-03-19 08:25:49.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_00109,Infuuspomp 4,equipment,2025-03-19 08:25:29.000000000,2025-03-19 08:25:40.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_00060,EUREKA-VPL-003,nurse,2025-03-19 08:26:00.000000000,2025-03-19 08:32:40.000000000,ROOM_107,B2.64 2-bedskamer,2.64,400.0
RTLS_00196,Toiletstoel 3,equipment,2025-03-19 08:26:56.000000000,2025-03-19 08:27:26.000000000,STORAGE,B2.61 Opslag,2.61,30.0
RTLS_00148,Glucosemeter 1,equipment,2025-03-19 08:26:58.000000000,2025-03-19 08:27:22.000000000,NS_A,B2.71 Open wacht,2.71,24.0
RTLS_00082,Infuuspomp 2,equipment,2025-03-19 08:27:03.000000000,2025-03-19 08:27:19.000000000,UTIL_A,B2.63 Utility,2.63,16.0
RTLS_00094,Infuuspomp 3,equipment,2025-03-19 08:27:19.000000000,2025-03-19 08:27:48.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_00123,Spuitaandrijver,equipment,2025-03-19 08:27:23.000000000,2025-03-19 08:27:37.000000000,UTIL_B,B2.75 Utility,2.75,14.0
RTLS_00257,Voedingspomp 5,equipment,2025-03-19 08:27:24.000000000,2025-03-19 08:27:55.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_00110,Infuuspomp 4,equipment,2025-03-19 08:27:40.000000000,2025-03-19 08:28:12.000000000,UTIL_B,B2.75 Utility,2.75,32.0
RTLS_00183,Toiletstoel 2,equipment,2025-03-19 08:27:59.000000000,2025-03-19 08:28:23.000000000,UTIL_B,B2.75 Utility,2.75,24.0
RTLS_00208,Voedingspomp 1,equipment,2025-03-19 08:28:00.000000000,2025-03-19 08:28:10.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_00069,Infuuspomp 1,equipment,2025-03-19 08:28:22.000000000,2025-03-19 08:28:30.000000000,UTIL_A,B2.63 Utility,2.63,8.0
RTLS_00124,Spuitaandrijver,equipment,2025-03-19 08:28:46.000000000,2025-03-19 08:28:51.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_00197,Toiletstoel 3,equipment,2025-03-19 08:29:03.000000000,2025-03-19 08:29:31.000000000,STORAGE,B2.61 Opslag,2.61,28.0
RTLS_00111,Infuuspomp 4,equipment,2025-03-19 08:29:23.000000000,2025-03-19 08:29:42.000000000,UTIL_B,B2.75 Utility,2.75,19.0
RTLS_00184,Toiletstoel 2,equipment,2025-03-19 08:29:33.000000000,2025-03-19 08:29:41.000000000,UTIL_B,B2.75 Utility,2.75,8.0
RTLS_00173,Toiletstoel 1,equipment,2025-03-19 08:29:44.000000000,2025-03-19 08:30:08.000000000,UTIL_A,B2.63 Utility,2.63,24.0
RTLS_00149,Glucosemeter 1,equipment,2025-03-19 08:29:45.000000000,2025-03-19 08:30:01.000000000,NS_A,B2.71 Open wacht,2.71,16.0
RTLS_00244,Voedingspomp 4,equipment,2025-03-19 08:30:07.000000000,2025-03-19 08:30:32.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_00231,Voedingspomp 3,equipment,2025-03-19 08:30:31.000000000,2025-03-19 08:30:51.000000000,UTIL_A,B2.63 Utility,2.63,20.0
RTLS_00137,Bladderscan,equipment,2025-03-19 08:30:47.000000000,2025-03-19 08:31:17.000000000,UTIL_A,B2.63 Utility,2.63,30.0
RTLS_00198,Toiletstoel 3,equipment,2025-03-19 08:30:56.000000000,2025-03-19 08:31:17.000000000,STORAGE,B2.61 Opslag,2.61,21.0
RTLS_00174,Toiletstoel 1,equipment,2025-03-19 08:31:32.000000000,2025-03-19 08:31:54.000000000,UTIL_A,B2.63 Utility,2.63,22.0
RTLS_00219,Voedingspomp 2,equipment,2025-03-19 08:31:32.000000000,2025-03-19 08:31:37.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_00083,Infuuspomp 2,equipment,2025-03-19 08:31:42.000000000,2025-03-19 08:32:12.000000000,UTIL_A,B2.63 Utility,2.63,30.0
RTLS_00245,Voedingspomp 4,equipment,2025-03-19 08:31:58.000000000,2025-03-19 08:32:25.000000000,UTIL_B,B2.75 Utility,2.75,27.0
RTLS_00160,Glucosemeter 2,equipment,2025-03-19 08:32:00.000000000,2025-03-19 08:32:33.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,33.0
RTLS_00125,Spuitaandrijver,equipment,2025-03-19 08:32:11.000000000,2025-03-19 08:32:46.000000000,UTIL_B,B2.75 Utility,2.75,35.0
RTLS_00150,Glucosemeter 1,equipment,2025-03-19 08:33:19.000000000,2025-03-19 08:33:40.000000000,NS_A,B2.71 Open wacht,2.71,21.0
RTLS_00232,Voedingspomp 3,equipment,2025-03-19 08:33:48.000000000,2025-03-19 08:34:07.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_00061,EUREKA-VPL-004,nurse,2025-03-19 08:34:00.000000000,2025-03-19 08:38:00.000000000,ROOM_112,B2.83 2-bedskamer,2.83,240.0
RTLS_00185,Toiletstoel 2,equipment,2025-03-19 08:34:00.000000000,2025-03-19 08:34:25.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_00062,Medicatiekar groen,equipment,2025-03-19 08:34:00.000000000,2025-03-19 08:38:00.000000000,ROOM_112,B2.83 2-bedskamer,2.83,240.0
RTLS_00070,Infuuspomp 1,equipment,2025-03-19 08:34:11.000000000,2025-03-19 08:34:20.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_00095,Infuuspomp 3,equipment,2025-03-19 08:34:16.000000000,2025-03-19 08:34:47.000000000,UTIL_B,B2.75 Utility,2.75,31.0
RTLS_00112,Infuuspomp 4,equipment,2025-03-19 08:34:30.000000000,2025-03-19 08:34:52.000000000,UTIL_B,B2.75 Utility,2.75,22.0
RTLS_00233,Voedingspomp 3,equipment,2025-03-19 08:35:01.000000000,2025-03-19 08:35:15.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_00258,Voedingspomp 5,equipment,2025-03-19 08:35:13.000000000,2025-03-19 08:35:25.000000000,UTIL_A,B2.63 Utility,2.63,12.0
RTLS_00209,Voedingspomp 1,equipment,2025-03-19 08:35:27.000000000,2025-03-19 08:35:36.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_00186,Toiletstoel 2,equipment,2025-03-19 08:36:22.000000000,2025-03-19 08:36:32.000000000,UTIL_B,B2.75 Utility,2.75,10.0
